,location,trap_type,date_start,date_stop,count,days_off,year,month,doy,days_out
11911,Bridgeville,CEW BLT,13/7/2015,15/7/2015,0,3,2015,7,194,2
11912,Bridgeville,CEW Pheromone,13/7/2015,15/7/2015,0,3,2015,7,194,2
11913,Concord,CEW BLT,13/7/2015,15/7/2015,0,3,2015,7,194,2
11914,Concord,CEW Pheromone,13/7/2015,15/7/2015,0.66,3,2015,7,194,2
11915,Dover,CEW BLT,13/7/2015,15/7/2015,0,3,2015,7,194,2
11916,Dover,CEW Pheromone,13/7/2015,15/7/2015,6,3,2015,7,194,2
11917,Georgetown,CEW BLT,13/7/2015,15/7/2015,0,3,2015,7,194,2
11918,Georgetown,CEW Pheromone,13/7/2015,15/7/2015,0,3,2015,7,194,2
11919,Harrington,CEW BLT,13/7/2015,15/7/2015,0,3,2015,7,194,2
11920,Harrington,CEW Pheromone,13/7/2015,15/7/2015,0.33,3,2015,7,194,2
11921,Laurel,CEW BLT,13/7/2015,15/7/2015,0,3,2015,7,194,2
11922,Laurel,CEW Pheromone,13/7/2015,15/7/2015,0,3,2015,7,194,2
11923,Milford,CEW BLT,13/7/2015,15/7/2015,0.33,3,2015,7,194,2
11924,Milford,CEW Pheromone,13/7/2015,15/7/2015,0.66,3,2015,7,194,2
11925,Rising Sun,CEW BLT,13/7/2015,15/7/2015,0,3,2015,7,194,2
11926,Rising Sun,CEW Pheromone,13/7/2015,15/7/2015,0,3,2015,7,194,2
11927,Seaford,CEW BLT,13/7/2015,15/7/2015,0,3,2015,7,194,2
11928,Seaford,CEW Pheromone,13/7/2015,15/7/2015,1,3,2015,7,194,2
11929,Wyoming,CEW BLT,13/7/2015,15/7/2015,0.33,3,2015,7,194,2
11930,Wyoming,CEW Pheromone,13/7/2015,15/7/2015,2.66,3,2015,7,194,2
11931,Bridgeville,CEW BLT,16/7/2015,19/7/2015,0.25,4,2015,7,197,3
11932,Bridgeville,CEW Pheromone,16/7/2015,19/7/2015,0.75,4,2015,7,197,3
11933,Concord,CEW BLT,16/7/2015,19/7/2015,0.25,4,2015,7,197,3
11934,Concord,CEW Pheromone,16/7/2015,19/7/2015,0,4,2015,7,197,3
11935,Dover,CEW BLT,16/7/2015,19/7/2015,0.5,4,2015,7,197,3
11936,Dover,CEW Pheromone,16/7/2015,19/7/2015,4.5,4,2015,7,197,3
11937,Georgetown,CEW BLT,16/7/2015,19/7/2015,0,4,2015,7,197,3
11938,Georgetown,CEW Pheromone,16/7/2015,19/7/2015,0.25,4,2015,7,197,3
11939,Harrington,CEW BLT,16/7/2015,19/7/2015,0.25,4,2015,7,197,3
11940,Harrington,CEW Pheromone,16/7/2015,19/7/2015,0.75,4,2015,7,197,3
11941,Laurel,CEW BLT,16/7/2015,19/7/2015,0.25,4,2015,7,197,3
11942,Laurel,CEW Pheromone,16/7/2015,19/7/2015,0.5,4,2015,7,197,3
11943,Milford,CEW BLT,16/7/2015,19/7/2015,0.5,4,2015,7,197,3
11944,Milford,CEW Pheromone,16/7/2015,19/7/2015,0.25,4,2015,7,197,3
11945,Rising Sun,CEW BLT,16/7/2015,19/7/2015,0,4,2015,7,197,3
11946,Rising Sun,CEW Pheromone,16/7/2015,19/7/2015,0,4,2015,7,197,3
11947,Seaford,CEW BLT,16/7/2015,19/7/2015,0.25,4,2015,7,197,3
11948,Seaford,CEW Pheromone,16/7/2015,19/7/2015,1.25,4,2015,7,197,3
11949,Wyoming,CEW BLT,16/7/2015,19/7/2015,0,4,2015,7,197,3
11950,Wyoming,CEW Pheromone,16/7/2015,19/7/2015,1.25,4,2015,7,197,3
11951,Bridgeville,CEW BLT,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11952,Bridgeville,CEW Pheromone,20/7/2015,22/7/2015,2.33,3,2015,7,201,2
11953,Concord,CEW BLT,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11954,Concord,CEW Pheromone,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11955,Dover,CEW BLT,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11956,Dover,CEW Pheromone,20/7/2015,22/7/2015,8.66,3,2015,7,201,2
11957,Georgetown,CEW BLT,20/7/2015,22/7/2015,0,3,2015,7,201,2
11958,Georgetown,CEW Pheromone,20/7/2015,22/7/2015,0,3,2015,7,201,2
11959,Harrington,CEW BLT,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11960,Harrington,CEW Pheromone,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11961,Laurel,CEW BLT,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11962,Laurel,CEW Pheromone,20/7/2015,22/7/2015,3.33,3,2015,7,201,2
11963,Milford,CEW BLT,20/7/2015,22/7/2015,0,3,2015,7,201,2
11964,Milford,CEW Pheromone,20/7/2015,22/7/2015,1,3,2015,7,201,2
11965,Rising Sun,CEW BLT,20/7/2015,22/7/2015,0,3,2015,7,201,2
11966,Rising Sun,CEW Pheromone,20/7/2015,22/7/2015,1,3,2015,7,201,2
11967,Seaford,CEW BLT,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11968,Seaford,CEW Pheromone,20/7/2015,22/7/2015,3.33,3,2015,7,201,2
11969,Wyoming,CEW BLT,20/7/2015,22/7/2015,0.33,3,2015,7,201,2
11970,Wyoming,CEW Pheromone,20/7/2015,22/7/2015,3.66,3,2015,7,201,2
11971,Bridgeville,CEW BLT,23/7/2015,26/7/2015,0,4,2015,7,204,3
11972,Bridgeville,CEW Pheromone,23/7/2015,26/7/2015,0.5,4,2015,7,204,3
11973,Concord,CEW BLT,23/7/2015,26/7/2015,0,4,2015,7,204,3
11974,Concord,CEW Pheromone,23/7/2015,26/7/2015,0.25,4,2015,7,204,3
11975,Dover,CEW BLT,23/7/2015,26/7/2015,0,4,2015,7,204,3
11976,Dover,CEW Pheromone,23/7/2015,26/7/2015,1.25,4,2015,7,204,3
11977,Georgetown,CEW BLT,23/7/2015,26/7/2015,0,4,2015,7,204,3
11978,Georgetown,CEW Pheromone,23/7/2015,26/7/2015,0,4,2015,7,204,3
11979,Harrington,CEW BLT,23/7/2015,26/7/2015,0,4,2015,7,204,3
11980,Harrington,CEW Pheromone,23/7/2015,26/7/2015,1.75,4,2015,7,204,3
11981,Laurel,CEW BLT,23/7/2015,26/7/2015,0,4,2015,7,204,3
11982,Laurel,CEW Pheromone,23/7/2015,26/7/2015,0.75,4,2015,7,204,3
11983,Milford,CEW BLT,23/7/2015,26/7/2015,0,4,2015,7,204,3
11984,Milford,CEW Pheromone,23/7/2015,26/7/2015,0,4,2015,7,204,3
11985,Rising Sun,CEW BLT,23/7/2015,26/7/2015,0,4,2015,7,204,3
11986,Rising Sun,CEW Pheromone,23/7/2015,26/7/2015,1.75,4,2015,7,204,3
11987,Seaford,CEW BLT,23/7/2015,26/7/2015,0.25,4,2015,7,204,3
11988,Seaford,CEW Pheromone,23/7/2015,26/7/2015,2,4,2015,7,204,3
11989,Wyoming,CEW BLT,23/7/2015,26/7/2015,0.25,4,2015,7,204,3
11990,Wyoming,CEW Pheromone,23/7/2015,26/7/2015,1,4,2015,7,204,3
11991,Bridgeville,CEW BLT,27/7/2015,29/7/2015,0.33,3,2015,7,208,2
11992,Bridgeville,CEW Pheromone,27/7/2015,29/7/2015,1.66,3,2015,7,208,2
11993,Concord,CEW BLT,27/7/2015,29/7/2015,0,3,2015,7,208,2
11994,Concord,CEW Pheromone,27/7/2015,29/7/2015,0.66,3,2015,7,208,2
11995,Dover,CEW BLT,27/7/2015,29/7/2015,0,3,2015,7,208,2
11996,Dover,CEW Pheromone,27/7/2015,29/7/2015,4.66,3,2015,7,208,2
11997,Georgetown,CEW BLT,27/7/2015,29/7/2015,0,3,2015,7,208,2
11998,Georgetown,CEW Pheromone,27/7/2015,29/7/2015,0,3,2015,7,208,2
11999,Harrington,CEW BLT,27/7/2015,29/7/2015,0,3,2015,7,208,2
12000,Harrington,CEW Pheromone,27/7/2015,29/7/2015,1.33,3,2015,7,208,2
12001,Laurel,CEW BLT,27/7/2015,29/7/2015,0,3,2015,7,208,2
12002,Laurel,CEW Pheromone,27/7/2015,29/7/2015,2.33,3,2015,7,208,2
12003,Milford,CEW BLT,27/7/2015,29/7/2015,0.33,3,2015,7,208,2
12004,Milford,CEW Pheromone,27/7/2015,29/7/2015,2.33,3,2015,7,208,2
12005,Rising Sun,CEW BLT,27/7/2015,29/7/2015,0,3,2015,7,208,2
12006,Rising Sun,CEW Pheromone,27/7/2015,29/7/2015,1.66,3,2015,7,208,2
12007,Seaford,CEW BLT,27/7/2015,29/7/2015,1,3,2015,7,208,2
12008,Seaford,CEW Pheromone,27/7/2015,29/7/2015,3,3,2015,7,208,2
12009,Wyoming,CEW BLT,27/7/2015,29/7/2015,0,3,2015,7,208,2
12010,Wyoming,CEW Pheromone,27/7/2015,29/7/2015,5,3,2015,7,208,2
12011,Bridgeville,CEW BLT,30/7/2015,2/8/2015,0,4,2015,7,211,3
12012,Bridgeville,CEW Pheromone,30/7/2015,2/8/2015,1,4,2015,7,211,3
12013,Concord,CEW Pheromone,30/7/2015,2/8/2015,0.25,4,2015,7,211,3
12014,Dover,CEW BLT,30/7/2015,2/8/2015,0.25,4,2015,7,211,3
12015,Dover,CEW Pheromone,30/7/2015,2/8/2015,4,4,2015,7,211,3
12016,Georgetown,CEW BLT,30/7/2015,2/8/2015,0,4,2015,7,211,3
12017,Georgetown,CEW Pheromone,30/7/2015,2/8/2015,0,4,2015,7,211,3
12018,Harrington,CEW BLT,30/7/2015,2/8/2015,0.25,4,2015,7,211,3
12019,Harrington,CEW Pheromone,30/7/2015,2/8/2015,2.75,4,2015,7,211,3
12020,Laurel,CEW BLT,30/7/2015,2/8/2015,0,4,2015,7,211,3
12021,Laurel,CEW Pheromone,30/7/2015,2/8/2015,5.75,4,2015,7,211,3
12022,Milford,CEW BLT,30/7/2015,2/8/2015,0.25,4,2015,7,211,3
12023,Milford,CEW Pheromone,30/7/2015,2/8/2015,5.5,4,2015,7,211,3
12024,Rising Sun,CEW BLT,30/7/2015,2/8/2015,0.25,4,2015,7,211,3
12025,Rising Sun,CEW Pheromone,30/7/2015,2/8/2015,2.75,4,2015,7,211,3
12026,Seaford,CEW BLT,30/7/2015,2/8/2015,1,4,2015,7,211,3
12027,Seaford,CEW Pheromone,30/7/2015,2/8/2015,3.5,4,2015,7,211,3
12028,Wyoming,CEW BLT,30/7/2015,2/8/2015,0.25,4,2015,7,211,3
12029,Wyoming,CEW Pheromone,30/7/2015,2/8/2015,6,4,2015,7,211,3
12030,Bridgeville,CEW BLT,3/8/2015,5/8/2015,0.33,3,2015,8,215,2
12031,Bridgeville,CEW Pheromone,3/8/2015,5/8/2015,16.33,3,2015,8,215,2
12032,Concord,CEW BLT,3/8/2015,5/8/2015,0.33,3,2015,8,215,2
12033,Concord,CEW Pheromone,3/8/2015,5/8/2015,3.66,3,2015,8,215,2
12034,Dover,CEW BLT,3/8/2015,5/8/2015,0.33,3,2015,8,215,2
12035,Dover,CEW Pheromone,3/8/2015,5/8/2015,28.33,3,2015,8,215,2
12036,Georgetown,CEW BLT,3/8/2015,5/8/2015,0,3,2015,8,215,2
12037,Georgetown,CEW Pheromone,3/8/2015,5/8/2015,0.33,3,2015,8,215,2
12038,Harrington,CEW BLT,3/8/2015,5/8/2015,0.33,3,2015,8,215,2
12039,Harrington,CEW Pheromone,3/8/2015,5/8/2015,15.33,3,2015,8,215,2
12040,Laurel,CEW BLT,3/8/2015,5/8/2015,0,3,2015,8,215,2
12041,Laurel,CEW Pheromone,3/8/2015,5/8/2015,9.33,3,2015,8,215,2
12042,Milford,CEW BLT,3/8/2015,5/8/2015,1,3,2015,8,215,2
12043,Milford,CEW Pheromone,3/8/2015,5/8/2015,16,3,2015,8,215,2
12044,Rising Sun,CEW BLT,3/8/2015,5/8/2015,1,3,2015,8,215,2
12045,Rising Sun,CEW Pheromone,3/8/2015,5/8/2015,5.66,3,2015,8,215,2
12046,Seaford,CEW BLT,3/8/2015,5/8/2015,1.33,3,2015,8,215,2
12047,Seaford,CEW Pheromone,3/8/2015,5/8/2015,26.33,3,2015,8,215,2
12048,Wyoming,CEW BLT,3/8/2015,5/8/2015,1.33,3,2015,8,215,2
12049,Wyoming,CEW Pheromone,3/8/2015,5/8/2015,20.33,3,2015,8,215,2
12050,Bridgeville,CEW BLT,6/8/2015,9/8/2015,0.5,4,2015,8,218,3
12051,Bridgeville,CEW Pheromone,6/8/2015,9/8/2015,1,4,2015,8,218,3
12052,Concord,CEW BLT,6/8/2015,9/8/2015,0.5,4,2015,8,218,3
12053,Concord,CEW Pheromone,6/8/2015,9/8/2015,1.5,4,2015,8,218,3
12054,Dover,CEW BLT,6/8/2015,9/8/2015,1,4,2015,8,218,3
12055,Dover,CEW Pheromone,6/8/2015,9/8/2015,22,4,2015,8,218,3
12056,Georgetown,CEW BLT,6/8/2015,9/8/2015,0.5,4,2015,8,218,3
12057,Georgetown,CEW Pheromone,6/8/2015,9/8/2015,0.25,4,2015,8,218,3
12058,Harrington,CEW BLT,6/8/2015,9/8/2015,0.25,4,2015,8,218,3
12059,Harrington,CEW Pheromone,6/8/2015,9/8/2015,14.25,4,2015,8,218,3
12060,Laurel,CEW BLT,6/8/2015,9/8/2015,0.25,4,2015,8,218,3
12061,Laurel,CEW Pheromone,6/8/2015,9/8/2015,3.75,4,2015,8,218,3
12062,Milford,CEW BLT,6/8/2015,9/8/2015,1,4,2015,8,218,3
12063,Milford,CEW Pheromone,6/8/2015,9/8/2015,11.25,4,2015,8,218,3
12064,Rising Sun,CEW BLT,6/8/2015,9/8/2015,0.75,4,2015,8,218,3
12065,Rising Sun,CEW Pheromone,6/8/2015,9/8/2015,12,4,2015,8,218,3
12066,Seaford,CEW BLT,6/8/2015,9/8/2015,1.5,4,2015,8,218,3
12067,Seaford,CEW Pheromone,6/8/2015,9/8/2015,13.5,4,2015,8,218,3
12068,Wyoming,CEW BLT,6/8/2015,9/8/2015,1.5,4,2015,8,218,3
12069,Wyoming,CEW Pheromone,6/8/2015,9/8/2015,14,4,2015,8,218,3
12070,Bridgeville,CEW BLT,10/8/2015,12/8/2015,0,3,2015,8,222,2
12071,Bridgeville,CEW Pheromone,10/8/2015,12/8/2015,2.66,3,2015,8,222,2
12072,Concord,CEW BLT,10/8/2015,12/8/2015,0,3,2015,8,222,2
12073,Concord,CEW Pheromone,10/8/2015,12/8/2015,2.66,3,2015,8,222,2
12074,Dover,CEW BLT,10/8/2015,12/8/2015,0.66,3,2015,8,222,2
12075,Dover,CEW Pheromone,10/8/2015,12/8/2015,22,3,2015,8,222,2
12076,Georgetown,CEW BLT,10/8/2015,12/8/2015,0.33,3,2015,8,222,2
12077,Georgetown,CEW Pheromone,10/8/2015,12/8/2015,6.66,3,2015,8,222,2
12078,Harrington,CEW BLT,10/8/2015,12/8/2015,0.33,3,2015,8,222,2
12079,Harrington,CEW Pheromone,10/8/2015,12/8/2015,20.33,3,2015,8,222,2
12080,Laurel,CEW BLT,10/8/2015,12/8/2015,0,3,2015,8,222,2
12081,Laurel,CEW Pheromone,10/8/2015,12/8/2015,5.66,3,2015,8,222,2
12082,Milford,CEW BLT,10/8/2015,12/8/2015,0.33,3,2015,8,222,2
12083,Milford,CEW Pheromone,10/8/2015,12/8/2015,18,3,2015,8,222,2
12084,Rising Sun,CEW BLT,10/8/2015,12/8/2015,0.33,3,2015,8,222,2
12085,Rising Sun,CEW Pheromone,10/8/2015,12/8/2015,24.33,3,2015,8,222,2
12086,Seaford,CEW BLT,10/8/2015,12/8/2015,0.33,3,2015,8,222,2
12087,Seaford,CEW Pheromone,10/8/2015,12/8/2015,10,3,2015,8,222,2
12088,Wyoming,CEW BLT,10/8/2015,12/8/2015,1,3,2015,8,222,2
12089,Wyoming,CEW Pheromone,10/8/2015,12/8/2015,16,3,2015,8,222,2
12090,Bridgeville,CEW BLT,13/8/2015,17/8/2015,0.8,5,2015,8,225,4
12091,Bridgeville,CEW Pheromone,13/8/2015,17/8/2015,0.8,5,2015,8,225,4
12092,Concord,CEW BLT,13/8/2015,17/8/2015,0.6,5,2015,8,225,4
12093,Concord,CEW Pheromone,13/8/2015,17/8/2015,3.4,5,2015,8,225,4
12094,Dover,CEW BLT,13/8/2015,17/8/2015,0.2,5,2015,8,225,4
12095,Dover,CEW Pheromone,13/8/2015,17/8/2015,6.2,5,2015,8,225,4
12096,Georgetown,CEW BLT,13/8/2015,17/8/2015,0.8,5,2015,8,225,4
12097,Georgetown,CEW Pheromone,13/8/2015,17/8/2015,1.2,5,2015,8,225,4
12098,Harrington,CEW BLT,13/8/2015,17/8/2015,0.4,5,2015,8,225,4
12099,Harrington,CEW Pheromone,13/8/2015,17/8/2015,16.6,5,2015,8,225,4
12100,Laurel,CEW BLT,13/8/2015,17/8/2015,0.2,5,2015,8,225,4
12101,Laurel,CEW BLT,13/8/2015,17/8/2015,0.2,5,2015,8,225,4
12102,Laurel,CEW Pheromone,13/8/2015,17/8/2015,4.4,5,2015,8,225,4
12103,Milford,CEW BLT,13/8/2015,17/8/2015,0.2,5,2015,8,225,4
12104,Milford,CEW Pheromone,13/8/2015,17/8/2015,9.8,5,2015,8,225,4
12105,Rising Sun,CEW BLT,13/8/2015,17/8/2015,0.6,5,2015,8,225,4
12106,Rising Sun,CEW Pheromone,13/8/2015,17/8/2015,18.6,5,2015,8,225,4
12107,Seaford,CEW BLT,13/8/2015,17/8/2015,0.8,5,2015,8,225,4
12108,Seaford,CEW BLT,13/8/2015,17/8/2015,0.8,5,2015,8,225,4
12109,Seaford,CEW Pheromone,13/8/2015,17/8/2015,3.6,5,2015,8,225,4
12110,Wyoming,CEW BLT,13/8/2015,17/8/2015,0.6,5,2015,8,225,4
12111,Wyoming,CEW Pheromone,13/8/2015,17/8/2015,9,5,2015,8,225,4
12112,Bridgeville,CEW BLT,18/8/2015,19/8/2015,1.5,2,2015,8,230,1
12113,Bridgeville,CEW Pheromone,18/8/2015,19/8/2015,2,2,2015,8,230,1
12114,Concord,CEW BLT,18/8/2015,19/8/2015,2,2,2015,8,230,1
12115,Concord,CEW Pheromone,18/8/2015,19/8/2015,5,2,2015,8,230,1
12116,Dover,CEW BLT,18/8/2015,19/8/2015,2,2,2015,8,230,1
12117,Dover,CEW Pheromone,18/8/2015,19/8/2015,16.5,2,2015,8,230,1
12118,Georgetown,CEW BLT,18/8/2015,19/8/2015,0.5,2,2015,8,230,1
12119,Georgetown,CEW Pheromone,18/8/2015,19/8/2015,2,2,2015,8,230,1
12120,Harrington,CEW BLT,18/8/2015,19/8/2015,0.5,2,2015,8,230,1
12121,Harrington,CEW Pheromone,18/8/2015,19/8/2015,32.5,2,2015,8,230,1
12122,Laurel,CEW BLT,18/8/2015,19/8/2015,1,2,2015,8,230,1
12123,Laurel,CEW Pheromone,18/8/2015,19/8/2015,19.5,2,2015,8,230,1
12124,Milford,CEW BLT,18/8/2015,19/8/2015,1,2,2015,8,230,1
12125,Milford,CEW Pheromone,18/8/2015,19/8/2015,26,2,2015,8,230,1
12126,Rising Sun,CEW BLT,18/8/2015,19/8/2015,1.5,2,2015,8,230,1
12127,Rising Sun,CEW Pheromone,18/8/2015,19/8/2015,23.5,2,2015,8,230,1
12128,Seaford,CEW BLT,18/8/2015,19/8/2015,1,2,2015,8,230,1
12129,Seaford,CEW Pheromone,18/8/2015,19/8/2015,2,2,2015,8,230,1
12130,Wyoming,CEW BLT,18/8/2015,19/8/2015,1.5,2,2015,8,230,1
12131,Wyoming,CEW Pheromone,18/8/2015,19/8/2015,27.5,2,2015,8,230,1
12132,Bridgeville,CEW BLT,20/8/2015,23/8/2015,1,4,2015,8,232,3
12133,Bridgeville,CEW Pheromone,20/8/2015,23/8/2015,2.5,4,2015,8,232,3
12134,Concord,CEW BLT,20/8/2015,23/8/2015,1.25,4,2015,8,232,3
12135,Concord,CEW Pheromone,20/8/2015,23/8/2015,3,4,2015,8,232,3
12136,Dover,CEW BLT,20/8/2015,23/8/2015,1,4,2015,8,232,3
12137,Dover,CEW Pheromone,20/8/2015,23/8/2015,30.25,4,2015,8,232,3
12138,Georgetown,CEW BLT,20/8/2015,23/8/2015,0.75,4,2015,8,232,3
12139,Georgetown,CEW Pheromone,20/8/2015,23/8/2015,1.25,4,2015,8,232,3
12140,Harrington,CEW BLT,20/8/2015,23/8/2015,0.5,4,2015,8,232,3
12141,Harrington,CEW Pheromone,20/8/2015,23/8/2015,22.25,4,2015,8,232,3
12142,Laurel,CEW BLT,20/8/2015,23/8/2015,0.75,4,2015,8,232,3
12143,Laurel,CEW Pheromone,20/8/2015,23/8/2015,18.25,4,2015,8,232,3
12144,Milford,CEW BLT,20/8/2015,23/8/2015,0.25,4,2015,8,232,3
12145,Milford,CEW Pheromone,20/8/2015,23/8/2015,21.5,4,2015,8,232,3
12146,Rising Sun,CEW BLT,20/8/2015,23/8/2015,1.25,4,2015,8,232,3
12147,Rising Sun,CEW Pheromone,20/8/2015,23/8/2015,26.25,4,2015,8,232,3
12148,Seaford,CEW BLT,20/8/2015,23/8/2015,0.75,4,2015,8,232,3
12149,Seaford,CEW Pheromone,20/8/2015,23/8/2015,5,4,2015,8,232,3
12150,Wyoming,CEW BLT,20/8/2015,23/8/2015,1,4,2015,8,232,3
12151,Wyoming,CEW Pheromone,20/8/2015,23/8/2015,28,4,2015,8,232,3
12152,Bridgeville,CEW BLT,24/8/2015,26/8/2015,1,3,2015,8,236,2
12153,Bridgeville,CEW Pheromone,24/8/2015,26/8/2015,2,3,2015,8,236,2
12154,Concord,CEW BLT,24/8/2015,26/8/2015,1.66,3,2015,8,236,2
12155,Concord,CEW Pheromone,24/8/2015,26/8/2015,0,3,2015,8,236,2
12156,Dover,CEW BLT,24/8/2015,26/8/2015,1.66,3,2015,8,236,2
12157,Dover,CEW Pheromone,24/8/2015,26/8/2015,25,3,2015,8,236,2
12158,Georgetown,CEW BLT,24/8/2015,26/8/2015,0.66,3,2015,8,236,2
12159,Georgetown,CEW Pheromone,24/8/2015,26/8/2015,0,3,2015,8,236,2
12160,Harrington,CEW BLT,24/8/2015,26/8/2015,0.33,3,2015,8,236,2
12161,Harrington,CEW Pheromone,24/8/2015,26/8/2015,2,3,2015,8,236,2
12162,Laurel,CEW BLT,24/8/2015,26/8/2015,1,3,2015,8,236,2
12163,Laurel,CEW Pheromone,24/8/2015,26/8/2015,30.33,3,2015,8,236,2
12164,Milford,CEW BLT,24/8/2015,26/8/2015,0.66,3,2015,8,236,2
12165,Milford,CEW Pheromone,24/8/2015,26/8/2015,26.33,3,2015,8,236,2
12166,Rising Sun,CEW BLT,24/8/2015,26/8/2015,1.66,3,2015,8,236,2
12167,Rising Sun,CEW Pheromone,24/8/2015,26/8/2015,35,3,2015,8,236,2
12168,Seaford,CEW BLT,24/8/2015,26/8/2015,0.66,3,2015,8,236,2
12169,Seaford,CEW Pheromone,24/8/2015,26/8/2015,5.66,3,2015,8,236,2
12170,Wyoming,CEW BLT,24/8/2015,26/8/2015,1.33,3,2015,8,236,2
12171,Wyoming,CEW Pheromone,24/8/2015,26/8/2015,32,3,2015,8,236,2
12172,Bridgeville,CEW BLT,27/8/2015,30/8/2015,0.5,4,2015,8,239,3
12173,Bridgeville,CEW Pheromone,27/8/2015,30/8/2015,0.5,4,2015,8,239,3
12174,Concord,CEW BLT,27/8/2015,30/8/2015,0.75,4,2015,8,239,3
12175,Concord,CEW Pheromone,27/8/2015,30/8/2015,1,4,2015,8,239,3
12176,Dover,CEW BLT,27/8/2015,30/8/2015,0.25,4,2015,8,239,3
12177,Dover,CEW Pheromone,27/8/2015,30/8/2015,10,4,2015,8,239,3
12178,Georgetown,CEW BLT,27/8/2015,30/8/2015,0.25,4,2015,8,239,3
12179,Georgetown,CEW Pheromone,27/8/2015,30/8/2015,3.75,4,2015,8,239,3
12180,Harrington,CEW BLT,27/8/2015,30/8/2015,0.25,4,2015,8,239,3
12181,Harrington,CEW Pheromone,27/8/2015,30/8/2015,1.75,4,2015,8,239,3
12182,Laurel,CEW BLT,27/8/2015,30/8/2015,0.5,4,2015,8,239,3
12183,Laurel,CEW Pheromone,27/8/2015,30/8/2015,21.75,4,2015,8,239,3
12184,Milford,CEW BLT,27/8/2015,30/8/2015,0.75,4,2015,8,239,3
12185,Milford,CEW Pheromone,27/8/2015,30/8/2015,14.5,4,2015,8,239,3
12186,Rising Sun,CEW BLT,27/8/2015,30/8/2015,1,4,2015,8,239,3
12187,Rising Sun,CEW Pheromone,27/8/2015,30/8/2015,16.5,4,2015,8,239,3
12188,Seaford,CEW BLT,27/8/2015,30/8/2015,0.25,4,2015,8,239,3
12189,Seaford,CEW Pheromone,27/8/2015,30/8/2015,1.25,4,2015,8,239,3
12190,Wyoming,CEW BLT,27/8/2015,30/8/2015,0,4,2015,8,239,3
12191,Wyoming,CEW Pheromone,27/8/2015,30/8/2015,2.5,4,2015,8,239,3
12192,Bridgeville,CEW BLT,31/8/2015,2/9/2015,0.66,3,2015,8,243,2
12193,Bridgeville,CEW Pheromone,31/8/2015,2/9/2015,1.33,3,2015,8,243,2
12194,Concord,CEW BLT,31/8/2015,2/9/2015,0.66,3,2015,8,243,2
12195,Concord,CEW Pheromone,31/8/2015,2/9/2015,1,3,2015,8,243,2
12196,Dover,CEW BLT,31/8/2015,2/9/2015,0.66,3,2015,8,243,2
12197,Dover,CEW Pheromone,31/8/2015,2/9/2015,3.33,3,2015,8,243,2
12198,Georgetown,CEW BLT,31/8/2015,2/9/2015,0,3,2015,8,243,2
12199,Georgetown,CEW Pheromone,31/8/2015,2/9/2015,1.66,3,2015,8,243,2
12200,Harrington,CEW BLT,31/8/2015,2/9/2015,0,3,2015,8,243,2
12201,Harrington,CEW Pheromone,31/8/2015,2/9/2015,2.66,3,2015,8,243,2
12202,Laurel,CEW BLT,31/8/2015,2/9/2015,0.33,3,2015,8,243,2
12203,Laurel,CEW Pheromone,31/8/2015,2/9/2015,28,3,2015,8,243,2
12204,Milford,CEW BLT,31/8/2015,2/9/2015,0.33,3,2015,8,243,2
12205,Milford,CEW Pheromone,31/8/2015,2/9/2015,11,3,2015,8,243,2
12206,Rising Sun,CEW BLT,31/8/2015,2/9/2015,0.33,3,2015,8,243,2
12207,Rising Sun,CEW Pheromone,31/8/2015,2/9/2015,10.33,3,2015,8,243,2
12208,Seaford,CEW BLT,31/8/2015,2/9/2015,0.33,3,2015,8,243,2
12209,Seaford,CEW Pheromone,31/8/2015,2/9/2015,1,3,2015,8,243,2
12210,Wyoming,CEW BLT,31/8/2015,2/9/2015,0.33,3,2015,8,243,2
12211,Wyoming,CEW Pheromone,31/8/2015,2/9/2015,2.66,3,2015,8,243,2
12212,Bridgeville,CEW BLT,3/9/2015,7/9/2015,0.2,5,2015,9,246,4
12213,Bridgeville,CEW Pheromone,3/9/2015,7/9/2015,1.2,5,2015,9,246,4
12214,Concord,CEW BLT,3/9/2015,7/9/2015,0.2,5,2015,9,246,4
12215,Concord,CEW Pheromone,3/9/2015,7/9/2015,1.6,5,2015,9,246,4
12216,Dover,CEW BLT,3/9/2015,7/9/2015,0.4,5,2015,9,246,4
12217,Dover,CEW Pheromone,3/9/2015,7/9/2015,1.6,5,2015,9,246,4
12218,Georgetown,CEW BLT,3/9/2015,7/9/2015,0.4,5,2015,9,246,4
12219,Georgetown,CEW Pheromone,3/9/2015,7/9/2015,0.8,5,2015,9,246,4
12220,Harrington,CEW BLT,3/9/2015,7/9/2015,0.2,5,2015,9,246,4
12221,Harrington,CEW Pheromone,3/9/2015,7/9/2015,2.4,5,2015,9,246,4
12222,Laurel,CEW BLT,3/9/2015,7/9/2015,0.4,5,2015,9,246,4
12223,Laurel,CEW Pheromone,3/9/2015,7/9/2015,15.6,5,2015,9,246,4
